Selected: MPU9250
Acc:  -0.187  -0.110  +9.491  Gyr:   -0.042   +0.011   -0.004  Mag: +10.937 -27.339  -0.174
Acc:  -0.163  -0.148  +9.591  Gyr:   -0.040   +0.016   -0.006  Mag: +11.475 -30.417  +0.348
Acc:  -0.148  -0.110  +9.400  Gyr:   -0.043   +0.016   -0.006  Mag: +10.758 -28.969  +0.348
Acc:  -0.187  -0.134  +9.582  Gyr:   -0.045   +0.007   -0.005  Mag: +10.758 -28.969  -0.348
Acc:  -0.201  -0.115  +9.448  Gyr:   -0.044   +0.009   -0.002  Mag: +12.013 -29.150  +0.522
Acc:  -0.201  -0.129  +9.505  Gyr:   -0.047   +0.007   -0.003  Mag: +10.758 -29.331  +0.348
Acc:  -0.129  -0.148  +9.515  Gyr:   -0.038   +0.013   -0.009  Mag: +10.220 -28.788  -2.262
Acc:  -0.278  -0.148  +9.481  Gyr:   -0.039   +0.009   -0.005  Mag: +11.116 -28.607  +0.000
Acc:  -0.129  -0.148  +9.553  Gyr:   -0.042   +0.012   -0.004  Mag: +11.116 -31.141  -1.740
Acc:  -0.163  -0.158  +9.634  Gyr:   -0.043   +0.012   -0.006  Mag: +12.013 -28.788  +0.174
Acc:  -0.225  -0.134  +9.404  Gyr:   -0.045   +0.015   -0.007  Mag: +11.834 -28.245  -0.696
Acc:  -0.215  -0.158  +9.491  Gyr:   -0.042   +0.013   -0.007  Mag: +10.937 -28.426  +0.174
Acc:  -0.062  -0.129  +9.438  Gyr:   -0.045   +0.010   -0.007  Mag: +11.475 -29.331  -1.392
Acc:  -0.124  -0.091  +9.433  Gyr:   -0.044   +0.015   -0.006  Mag: +12.192 -28.607  +0.348
Acc:  -0.168  -0.158  +9.448  Gyr:   -0.045   +0.010   -0.009  Mag: +10.579 -29.150  -1.218
Acc:  -0.177  -0.177  +9.658  Gyr:   -0.045   +0.010   -0.004  Mag: +10.220 -29.150  +0.174
Acc:  -0.196  -0.057  +9.462  Gyr:   -0.046   +0.014   -0.006  Mag: +11.116 -27.882  -0.348
